PM10 Concentration,DatetimeBegin,PM2.5 Concentration,CO Concentration,NO2 Concentration,SO2 Concentration,C6H6 Concentration
40.579,2018-08-04 02:00:00,23.279642732708176,0.28304,20.032,8.13214999,0.3445
34.28799999,2018-08-04 03:00:00,19.967307681101353,0.29464,20.74899999,8.26622,0.2275
31.19099999,2018-08-04 04:00:00,17.017388093124595,0.25868,21.0741,8.08985999,0.17875
28.549,2018-08-04 05:00:00,15.796200668802124,0.27144,21.9574,8.30504999,0.17875
29.49899999,2018-08-04 06:00:00,14.88815829716909,0.25172,27.71829999,8.32047999,0.195
25.803,2018-08-04 07:00:00,13.902287211273558,0.25752,21.19259999,8.30878,0.14625
15.577,2018-08-04 08:00:00,7.988636352266434,0.2784,26.5825,8.37235,0.221
27.091,2018-08-04 09:00:00,14.961097201831093,0.32132,33.10049999,8.74768,0.1625
2.58869999,2018-08-04 10:00:00,10.73,0.26564,31.20769999,8.26781,0.47775
13.558,2018-08-04 11:00:00,8.9374,0.21924,29.6322,8.30504999,1.21225
46.18399999,2018-08-04 12:00:00,4.60419999,0.19256,27.72589999,8.74846999,0.689
40.844,2018-08-04 13:00:00,7.70399999,0.1914,28.43339999,7.67914999,0.71175
32.85799999,2018-08-04 14:00:00,7.81609999,0.16356,28.3856,8.60296999,0.38675
20.446,2018-08-04 15:00:00,8.82349999,0.17516,34.24009999,7.15167999,0.32175
7.56869999,2018-08-04 16:00:00,7.8413,0.18792,21.93059999,7.32404,0.15925
21.899,2018-08-04 17:00:00,5.0646,0.20532,29.05089999,7.60893,0.1105
26.204,2018-08-04 18:00:00,2.91319999,0.25288,43.628,8.32341,0.12675
21.167,2018-08-04 19:00:00,5.7603,0.32132,57.7462,8.78863999,0.2795
20.91,2018-08-04 20:00:00,8.4137,0.435,83.019,8.51970999,0.2665
25.39,2018-08-04 21:00:00,11.68699999,0.55448,90.6384,8.40055,0.624
27.74299999,2018-08-04 22:00:00,11.621,0.50344,93.53499999,8.31835,0.56225
32.59899999,2018-08-04 23:00:00,11.52999999,0.36192,71.02119999,8.23349999,0.351
26.67,2018-08-05 00:00:00,14.124,0.2784,47.03139999,8.44895999,0.38025
26.20299999,2018-08-05 01:00:00,8.63599999,0.2784,33.55749999,8.11566,0.43875
22.21,2018-08-05 02:00:00,9.775,0.2726,30.5958,8.55616,0.56875
6.4824,2018-08-05 03:00:00,9.92559999,0.25635999,25.7546,8.5386,0.70525
29.95499999,2018-08-05 04:00:00,11.128,0.24012,21.6171,8.52130999,0.65975
28.988,2018-08-05 05:00:00,13.14,0.25404,22.4584,8.71283,0.442
30.774,2018-08-05 06:00:00,12.79299999,0.26564,25.8808,8.59844999,0.3835
33.18999999,2018-08-05 07:00:00,15.097,0.23896,21.8733,7.83663,0.30225
31.334,2018-08-05 08:00:00,19.773,0.25172,19.37239999,8.44045,0.22425
38.09899999,2018-08-05 09:00:00,14.75,0.29,25.6782,8.02468999,0.221
31.224,2018-08-05 10:00:00,18.74899999,0.25056,26.8827,8.59632,0.26975
22.35,2018-08-05 11:00:00,13.978,0.23664,27.6169,8.42262,0.221
14.45299999,2018-08-05 12:00:00,11.009,0.22156,22.47169999,8.08534,0.1885
26.07,2018-08-05 13:00:00,12.29599999,0.21112,22.7279,8.77321,0.10075
34.42799999,2018-08-05 14:00:00,11.3,0.27956,35.60139999,7.56583999,0.1105
12.85699999,2018-08-05 15:00:00,9.2573,0.24824,28.37409999,8.09118999,0.09425
13.789,2018-08-05 16:00:00,7.79779999,0.2842,24.63609999,8.41651,0.12675
21.544,2018-08-05 17:00:00,7.00809999,0.31204,43.9951,8.68329999,0.24375
24.363,2018-08-05 18:00:00,5.4333,0.37352,69.8339,8.85168,0.3705
1.7598,2018-08-05 19:00:00,6.39609999,0.41876,60.7691,7.93158999,0.49075
26.05699999,2018-08-05 20:00:00,9.59609999,0.35728,47.7943,8.10848,0.377
23.221,2018-08-05 21:00:00,13.071,0.32944,40.8652,8.70964,0.234
29.919,2018-08-05 22:00:00,15.617,0.3422,49.0409,8.27951999,0.21775
33.21999999,2018-08-05 23:00:00,15.178,0.25404,26.0816,8.40798999,0.21775
21.866,2018-08-06 00:00:00,11.178,0.24128,17.2654,8.25957,0.21125
21.37699999,2018-08-06 01:00:00,7.6939,0.22272,12.63069999,8.30025999,0.104
18.677,2018-08-06 02:00:00,12.476,0.23084,18.57509999,8.39203,0.12025
19.599,2018-08-06 03:00:00,11.20299999,0.22736,25.10259999,8.45667,0.12675
21.94,2018-08-06 04:00:00,14.836,0.2726,42.32589999,8.19307,0.20475
19.73999999,2018-08-06 05:00:00,13.25799999,0.45124,67.87409999,8.1912,0.34125
28.54599999,2018-08-06 06:00:00,15.80899999,0.45008,67.83969999,8.27499,0.3835
29.068,2018-08-06 07:00:00,10.41499999,0.40368,63.5587,8.28058,0.3835
35.60699999,2018-08-06 08:00:00,10.999,0.37932,53.1096,7.90552,0.32825
35.883,2018-08-06 09:00:00,10.714,0.32944,50.63929999,7.97229,0.28925
22.251,2018-08-06 10:00:00,8.8336,0.28304,51.6374,8.35585999,0.2275
29.035,2018-08-06 11:00:00,4.0175,0.23316,44.0506,8.40853,0.16575
12.143,2018-08-06 12:00:00,8.185,0.25635999,58.0388,8.03585999,0.13
14.563,2018-08-06 13:00:00,5.90399999,0.2436,62.69259999,8.51439,0.14625
16.669,2018-08-06 14:00:00,3.4462,0.28072,87.79139999,7.65362,0.1755
26.785,2018-08-06 15:00:00,4.416,0.24824,60.0617,7.83663,0.1625
12.179,2018-08-06 16:00:00,3.7566,0.50924,119.69499999,6.01292999,0.2665
16.53399999,2018-08-06 17:00:00,2.536,0.2784,76.4628,8.42422,0.32175
16.26599999,2018-08-06 18:00:00,2.8113,0.319,78.13389999,8.40374,0.2665
16.60999999,2018-08-06 19:00:00,7.1919,0.40832,87.83729999,8.60856,0.39975
16.576,2018-08-06 20:00:00,6.42419999,0.38512,81.81829999,8.10661999,0.51349999
17.14399999,2018-08-06 21:00:00,5.67849999,0.26564,56.2702,8.52317,0.36725
18.545,2018-08-06 22:00:00,9.75339999,0.19024,33.4179,8.36356999,0.2015
16.696,2018-08-06 23:00:00,9.57729999,0.12992,16.13919999,8.47448999,0.13
16.414,2018-08-07 00:00:00,9.95749999,0.12876,17.2042,8.76948999,0.1495
16.503,2018-08-07 01:00:00,8.44469999,0.13339999,10.189,9.51509,0.1625
18.57199999,2018-08-07 02:00:00,7.7121,0.14384,14.4853,9.62201999,0.15925
21.212,2018-08-07 03:00:00,9.2192,0.16008,14.2941,10.2043,0.13975
20.588,2018-08-07 04:00:00,10.393,0.22388,41.7791,10.10769999,0.13325
21.645,2018-08-07 05:00:00,9.2673,0.27492,47.40999999,9.98377999,0.22425
24.74599999,2018-08-07 06:00:00,9.4915,0.30624,53.45,9.88162999,0.21775
24.904,2018-08-07 07:00:00,9.04739999,0.31668,54.4251,9.29270999,0.23075
22.452,2018-08-07 08:00:00,9.3397,0.30508,57.2453,9.13443999,0.23075
20.25,2018-08-07 09:00:00,10.275,0.29116,53.71569999,8.47635999,0.2275
29.37999999,2018-08-07 10:00:00,13.33685112166369,0.29464,47.76559999,12.0671,0.169
32.869,2018-08-07 11:00:00,11.25,0.21924,40.9493,9.88508999,0.169
43.789,2018-08-07 12:00:00,8.4283,0.24012,41.435,8.94078999,0.143
40.212,2018-08-07 13:00:00,8.6881,0.26332,34.33796253385773,8.0348,0.27625
37.50099999,2018-08-07 14:00:00,6.62359999,0.26332,55.4977,8.91206,0.30225
41.002,2018-08-07 15:00:00,15.742,0.26912,55.1937,8.58355,0.23075
32.30899999,2018-08-07 16:00:00,8.169,0.34916,65.98499999,8.0449,0.546
40.09799999,2018-08-07 17:00:00,9.5213,0.31552,40.48469999,8.87162999,0.5785
46.11399999,2018-08-07 18:00:00,11.00099999,0.30044,48.8401,8.57531,0.2795
33.23299999,2018-08-07 19:00:00,12.66799999,0.30276,50.95479999,8.62452,2.90225
30.198,2018-08-07 20:00:00,10.50799999,0.30624,43.2475,8.53354999,2.85999999
28.018,2018-08-07 21:00:00,7.19519999,0.28652,39.64719999,8.79182999,0.156
28.91,2018-08-07 22:00:00,11.19699999,0.2726,35.1426,8.59099999,0.56875
32.078,2018-08-07 23:00:00,12.869,0.25172,25.82349999,8.45481,0.32175
28.491,2018-08-08 00:00:00,12.51399999,0.25056,22.86939999,8.36276999,0.36075
28.826,2018-08-08 01:00:00,9.0051,0.23432,15.9824,8.19067,0.3965
28.1,2018-08-08 02:00:00,17.263,0.2494,17.1831,8.76736,0.442
32.26599999,2018-08-08 03:00:00,12.818,0.25635999,18.4604,8.83039999,0.156
26.20799999,2018-08-08 04:00:00,13.57,0.31088,34.75059999,8.7506,0.1755
31.257,2018-08-08 05:00:00,16.783,0.40716,54.55319999,8.21407999,0.247
31.045,2018-08-08 06:00:00,9.97519999,0.46052,69.5853,8.71921,0.47775
38.45799999,2018-08-08 07:00:00,11.086,0.39324,54.427,8.76683,0.49725
44.261,2018-08-08 08:00:00,11.989,0.30392,44.7274,7.91908999,1.1895
46.86999999,2018-08-08 09:00:00,12.464,0.28188,36.7563,8.5386,0.27625
50.24199999,2018-08-08 10:00:00,12.549,0.24824,32.50589999,7.92414,0.117
37.575,2018-08-08 11:00:00,11.64,0.23316,34.40639999,8.68969,0.11375
43.341,2018-08-08 12:00:00,9.29069999,0.19836,38.71419999,8.72612999,0.1105
40.83299999,2018-08-08 13:00:00,9.60599999,0.203,38.4427,8.94292,0.13
32.055,2018-08-08 14:00:00,11.182,0.21924,44.4789,10.20159999,0.12025
28.863,2018-08-08 15:00:00,12.613,0.28072,66.4955,10.93099999,0.156
32.994,2018-08-08 16:00:00,10.672,0.28072,59.8494,9.77895999,0.2015
37.02799999,2018-08-08 17:00:00,12.34,0.30624,43.41199999,10.5722,0.1495
36.835,2018-08-08 18:00:00,12.924,0.27376,45.97979999,10.1434,0.42575
35.57099999,2018-08-08 19:00:00,11.425,0.25404,39.13479999,11.4832,0.4615
36.67099999,2018-08-08 20:00:00,15.57799999,0.27492,50.10779999,11.91039999,0.83525
31.841,2018-08-08 21:00:00,13.055,0.2726,36.6205,12.4914,0.19175
27.46,2018-08-08 22:00:00,11.02,0.25984,35.2458,11.8939,0.091
26.71099999,2018-08-08 23:00:00,12.118,0.25984,28.9209,11.0326,0.182
27.28399999,2018-08-09 00:00:00,16.47599999,0.22156,20.85419999,10.5397,0.40625
32.695,2018-08-09 01:00:00,14.846,0.21112,14.4872,10.3878,0.30225
27.481,2018-08-09 02:00:00,17.25499999,0.21344,14.5274,9.6949,0.22425
26.80999999,2018-08-09 03:00:00,14.21,0.26332,30.88449999,9.20838999,0.23725
28.093,2018-08-09 04:00:00,16.66499999,0.28188,37.33559999,10.32719999,0.3575
32.033,2018-08-09 05:00:00,17.006,0.3712,50.81139999,10.1346,0.3055
41.16599999,2018-08-09 06:00:00,19.18799999,0.3886,52.3984,10.7169,0.34775
42.817,2018-08-09 07:00:00,17.17,0.36192,60.8609,10.6349,0.2665
42.234,2018-08-09 08:00:00,24.942,0.3596,58.3485,11.74579999,0.30225
56.09199999,2018-08-09 09:00:00,20.34,0.28536,38.73899999,11.3766,0.468
52.343,2018-08-09 10:00:00,22.96699999,0.25635999,40.79059999,10.0037,0.8385
45.737,2018-08-09 11:00:00,21.681,0.23664,40.13289999,11.99499999,0.20475
42.77799999,2018-08-09 12:00:00,20.42,0.2204,42.38709999,14.3597,0.15925
46.36999999,2018-08-09 13:00:00,19.349,0.22736,44.2571,13.3886,0.143
28.321,2018-08-09 14:00:00,18.44699999,0.24012,43.6816,13.1465,0.15275
40.533,2018-08-09 15:00:00,16.98199999,0.2436,46.4712,12.35779999,0.2145
49.453,2018-08-09 16:00:00,15.289,0.24244,43.1252,11.247,0.1755
44.84799999,2018-08-09 17:00:00,15.574,0.3074,38.68739999,9.61776,0.24375
42.238,2018-08-09 18:00:00,17.192,0.25056,38.99909999,10.129,0.4225
34.48499999,2018-08-09 19:00:00,13.749,0.23548,33.026,9.48742,0.37375
28.64,2018-08-09 20:00:00,12.303,0.24592,40.90529999,9.67229,0.32175
33.18099999,2018-08-09 21:00:00,12.81,0.21808,31.14839999,10.3256,0.56225
33.89999999,2018-08-09 22:00:00,12.672,0.25635999,44.2532,9.97846,0.598
27.236,2018-08-09 23:00:00,12.031,0.26448,38.762,9.43182999,0.39
26.942,2018-08-10 00:00:00,11.05599999,0.22156,23.77949999,9.62415,0.41275
24.524,2018-08-10 01:00:00,15.286,0.19256,18.2405,12.2429,0.3445
32.137,2018-08-10 02:00:00,15.852,0.1856,16.66689999,15.0817,0.25024999
24.47899999,2018-08-10 03:00:00,15.968,0.20648,26.5749,11.2896,0.234
28.122,2018-08-10 04:00:00,16.55999999,0.28652,44.21309999,9.5494,0.2535
19.977,2018-08-10 05:00:00,14.32499999,0.3016,67.9945,9.94520999,0.41275
20.524,2018-08-10 06:00:00,9.9977,0.2436,45.3316,9.0432,0.234
23.515,2018-08-10 07:00:00,6.07479999,0.19256,27.49459999,8.81683999,0.10725
25.536,2018-08-10 08:00:00,6.55149999,0.2204,34.3663,7.56104999,0.11375
28.436,2018-08-10 09:00:00,7.19789999,0.22388,51.98919999,8.73330999,0.26324999
25.166,2018-08-10 10:00:00,6.54539999,0.25056,61.51859999,8.83652,0.2015
17.433,2018-08-10 11:00:00,3.90839999,0.22272,56.622,9.08043999,0.1885
19.34799999,2018-08-10 12:00:00,3.88569999,0.25519999,60.488,7.81747,0.19825
11.449,2018-08-10 13:00:00,8.07779999,0.2726,57.3371,8.55349999,0.19825
18.238,2018-08-10 14:00:00,6.55009999,0.25635999,50.3449,8.68064,0.21775
19.204,2018-08-10 15:00:00,6.92229999,0.2378,46.60499999,8.47822,0.14625
23.376,2018-08-10 16:00:00,8.7065,0.18792,34.60909999,7.82172999,0.169
24.026,2018-08-10 17:00:00,6.9317,0.18096,27.07969999,8.54950999,0.104
40.963,2018-08-10 18:00:00,6.1527,0.1624,15.5771,8.31728999,0.0975
29.01699999,2018-08-10 19:00:00,3.9839,0.14384,16.4432,8.24201,0.08775
25.85,2018-08-10 20:00:00,3.78339999,0.16356,20.65149999,7.45837,0.13
10.765,2018-08-10 21:00:00,2.66489999,0.16472,15.6402,8.1529,0.08125
7.6199,2018-08-10 22:00:00,1.8603,0.14152,12.74349999,7.99809,0.052
10.042,2018-08-10 23:00:00,3.5121,0.14036,11.3076,8.27712,0.0455
9.7774,2018-08-11 00:00:00,4.5297,0.13108,10.3152,7.99223999,0.039
7.1977,2018-08-11 01:00:00,2.55839999,0.13456,9.37453999,8.06539,0.03575
9.9199,2018-08-11 02:00:00,1.3952,0.12528,10.1623,8.45508,0.03575
12.797,2018-08-11 03:00:00,4.8719,0.12759999,10.40889999,8.10341999,0.039
13.81199999,2018-08-11 04:00:00,4.47539999,0.12992,10.3401,8.25264999,0.052
15.301,2018-08-11 05:00:00,2.55439999,0.15544,11.6288,8.15849,0.0585
11.367,2018-08-11 06:00:00,4.24929999,0.16356,13.9844,7.89993,0.10725
7.2923,2018-08-11 07:00:00,6.0949,0.16588,14.7893,7.82758,0.078
9.71279999,2018-08-11 08:00:00,5.5444,0.203,19.2424,7.94303,0.10725
10.698,2018-08-11 09:00:00,3.7381,0.19604,17.1353,8.09863999,0.13
18.39199999,2018-08-11 10:00:00,3.5659,0.19372,20.4297,8.61973,0.1105
14.46299999,2018-08-11 11:00:00,4.81189999,0.18444,14.9021,8.77374,0.13
7.5758,2018-08-11 12:00:00,5.3167,0.17864,17.5502,7.97494999,0.08125
12.04299999,2018-08-11 13:00:00,3.30889999,0.19372,24.0778,8.76842,0.10725
16.262,2018-08-11 14:00:00,3.8921,0.16588,21.7681,7.78662,0.09425
16.51699999,2018-08-11 15:00:00,3.3826,0.18792,24.3149,8.28484,0.078
8.65719999,2018-08-11 16:00:00,3.99699999,0.19836,36.4007,8.28537,0.11375
15.718,2018-08-11 17:00:00,3.67519999,0.21576,39.73519999,8.23615999,0.1235
5.9644,2018-08-11 18:00:00,2.6817,0.22852,39.8461,8.42155999,0.13325
14.77,2018-08-11 19:00:00,19.69999999,0.22968,51.79419999,7.66851,0.2535
12.73499999,2018-08-11 20:00:00,13.571,0.261,61.9144,8.07789,0.26975
9.6584,2018-08-11 21:00:00,8.25079999,0.25868,65.572,8.30292,0.23725
8.89429999,2018-08-11 22:00:00,5.471,0.14036,34.29169999,8.22898,0.195
11.66799999,2018-08-11 23:00:00,2.2791,0.09048,13.30749999,8.21568,0.06825
11.455,2018-08-12 00:00:00,5.1132,0.09512,12.7836,8.08878999,0.05525
10.24499999,2018-08-12 01:00:00,4.7331,0.09164,10.4128,7.99037,0.052
11.912,2018-08-12 02:00:00,2.54999999,0.08236,12.2712,8.24174,0.04875
12.506,2018-08-12 03:00:00,4.3593,0.07076,16.3897,8.18454999,0.05525
12.04599999,2018-08-12 04:00:00,6.06529999,0.07888,18.19269999,8.07097,0.052
9.82859999,2018-08-12 05:00:00,4.5418,0.12412,37.89009999,7.9808,0.06825
11.602,2018-08-12 06:00:00,1.8602,0.10092,28.5557,8.21621,0.10725
12.64199999,2018-08-12 07:00:00,1.7075,0.10672,31.158,8.06484999,0.09425
10.257,2018-08-12 08:00:00,0.8705,0.14152,33.67609999,8.47423,0.13325
12.44699999,2018-08-12 09:00:00,4.349,0.16124,30.3014,13.59019999,0.2535
7.03739999,2018-08-12 10:00:00,5.61519999,0.13339999,26.9764,16.4021,0.75075
11.162,2018-08-12 11:00:00,5.4236,0.12528,27.2556,16.4981,0.87425
11.301,2018-08-12 12:00:00,1.9901,0.11368,26.2728,11.9155,0.624
14.99499999,2018-08-12 13:00:00,1.5495,0.10556,25.0319,8.35426,0.143
13.506,2018-08-12 14:00:00,0.6905,0.10092,20.6917,8.28270999,0.0715
8.68939999,2018-08-12 15:00:00,0.35,0.0928,17.837,8.41596999,0.052
12.161,2018-08-12 16:00:00,2.12389999,0.13456,28.4659,9.12060999,0.078
10.66799999,2018-08-12 17:00:00,3.42439999,0.14964,31.9858,8.55296,0.36725
13.538,2018-08-12 18:00:00,2.6945,0.18096,30.7526,8.85699999,0.47125
16.268,2018-08-12 19:00:00,6.29969999,0.18444,32.6608,8.71363,0.23075
15.46299999,2018-08-12 20:00:00,6.6801,0.1624,47.2302,8.55322999,0.364
16.924,2018-08-12 21:00:00,6.50499999,0.12992,25.57679999,8.75858,0.2405
14.063,2018-08-12 22:00:00,4.80539999,0.13456,40.58599999,8.90035999,0.05525
12.20299999,2018-08-12 23:00:00,3.94649999,0.17284,23.466,8.78012999,0.17225
13.804,2018-08-13 00:00:00,2.25519999,0.14616,20.9345,8.57583999,0.286
13.752,2018-08-13 01:00:00,0.7108,0.14268,16.579,9.00755999,0.3445
15.252,2018-08-13 02:00:00,3.6086,0.15428,16.6019,9.85050999,0.41925
12.944,2018-08-13 03:00:00,7.31029999,0.16704,18.4432,9.19269,2.8405
14.128,2018-08-13 04:00:00,6.9984,0.18328,24.3684,8.72053999,0.42575
13.0,2018-08-13 05:00:00,5.1543,0.27144,42.4502,8.9634,0.273
19.337,2018-08-13 06:00:00,6.85179999,0.27956,44.49219999,9.09160999,0.273
23.009,2018-08-13 07:00:00,7.74819999,0.3422,51.6068,13.6548,0.26975
26.02,2018-08-13 08:00:00,10.948,0.2436,43.1347,16.5191,0.40625
38.335,2018-08-13 09:00:00,6.8433,0.26912,35.23049999,9.86142,0.546
30.579,2018-08-13 10:00:00,9.96829999,0.25752,40.1482,8.81577,0.78975
28.207,2018-08-13 11:00:00,9.04749999,0.24824,37.0718,8.98681,0.364
9.6111,2018-08-13 12:00:00,8.9954,0.22852,30.6092,8.96659,0.273
16.01899999,2018-08-13 13:00:00,7.95429999,0.24244,35.9054,8.76443,0.286
21.888,2018-08-13 14:00:00,7.0311,0.24128,38.9455,9.57626999,0.46475
45.555,2018-08-13 15:00:00,16.05999999,0.24128,36.15209999,8.84477,0.25674999
28.48999999,2018-08-13 16:00:00,12.647,0.261,39.869,8.61999999,0.19825
27.657,2018-08-13 17:00:00,11.058,0.25868,35.0336,8.39522999,0.24375
28.684,2018-08-13 18:00:00,15.054,0.25868,28.39699999,9.31105999,0.27625
24.263,2018-08-13 19:00:00,11.974,0.27724,40.2839,9.85130999,0.45175
30.21699999,2018-08-13 20:00:00,14.348,0.27724,46.43869999,9.42836999,0.663
28.39999999,2018-08-13 21:00:00,15.038,0.2842,34.29169999,9.46374999,0.59475
25.058,2018-08-13 22:00:00,15.45299999,0.27492,44.00659999,9.69197999,0.7215
26.715,2018-08-13 23:00:00,13.965,0.23896,27.3569,9.30547999,1.3585
25.849,2018-08-14 00:00:00,8.50859999,0.13456,9.10876999,9.34618,0.38025
17.49599999,2018-08-14 01:00:00,2.668,0.13804,6.48167999,9.0448,0.60125
15.30899999,2018-08-14 02:00:00,0.8365,0.1218,5.99603,8.95303,0.74425
13.35699999,2018-08-14 03:00:00,1.7477,0.14036,10.4816,9.07165999,0.08775
11.423,2018-08-14 04:00:00,3.3919,0.16936,15.4815,8.69500999,0.572
8.9937,2018-08-14 05:00:00,4.6153,0.22272,33.7965,8.51811999,0.13325
4.9257,2018-08-14 06:00:00,1.9699,0.18908,31.0318,8.32553,0.117
4.97639999,2018-08-14 07:00:00,3.3494,0.17864,30.6398,9.10304999,0.1105
15.10399999,2018-08-14 08:00:00,2.63269999,0.17632,28.7737,9.23685,0.1235
15.154,2018-08-14 09:00:00,3.0466,0.19488,30.9323,8.54099,0.09425
17.776,2018-08-14 10:00:00,5.71,0.22156,36.3031,8.17684,0.0975
16.768,2018-08-14 11:00:00,5.7126,0.22852,28.9572,7.78875,0.10075
15.07199999,2018-08-14 12:00:00,2.54,0.24476,45.5247,8.89531,0.1755
17.494,2018-08-14 13:00:00,1.3421,0.34684,36.7233447760754,8.7248,0.21775
13.541,2018-08-14 14:00:00,3.5045,0.37468,55.22809999,8.62265999,0.2535
16.58899999,2018-08-14 15:00:00,5.67229999,0.35496,56.23769999,9.27887999,0.3055
24.37099999,2018-08-14 16:00:00,4.64369999,0.31436,48.96439999,9.26106,0.2535
22.30399999,2018-08-14 17:00:00,4.69979999,0.28768,44.584,9.25148,0.2405
14.057,2018-08-14 18:00:00,2.4643,0.24244,42.7561,9.09187999,0.169
20.245,2018-08-14 19:00:00,2.7381,0.26216,48.58769999,9.07379,0.19825
14.03999999,2018-08-14 20:00:00,4.2797,0.20532,32.18659999,9.22434999,7.189
14.573,2018-08-14 21:00:00,3.95639999,0.12412,14.0226,9.16582999,0.38025
13.377,2018-08-14 22:00:00,6.07739999,0.1102,11.1699,9.1911,0.95225
11.03299999,2018-08-14 23:00:00,5.52909999,0.10556,11.1546,9.20811999,0.8515
10.689,2018-08-15 00:00:00,7.0362,0.09976,8.06864,8.77374,1.5665
9.5341,2018-08-15 01:00:00,4.33889999,0.09396,7.33061,8.79608999,7.38724999
8.5646,2018-08-15 02:00:00,2.132,0.09744,8.47397999,8.92111,4.46225
12.882,2018-08-15 03:00:00,2.8847,0.09164,14.7033,8.90274999,0.88075
10.57199999,2018-08-15 04:00:00,4.009,0.1508,25.3761,9.36373,0.64675
10.558,2018-08-15 05:00:00,2.5106,0.19952,44.7599,9.08469999,0.51025
11.837,2018-08-15 06:00:00,2.95429999,0.26216,46.88799999,8.78279,0.4095
15.58799999,2018-08-15 07:00:00,3.2745,0.27376,51.61059999,9.33261,0.4485
16.204,2018-08-15 08:00:00,2.80569999,0.19604,38.7218,9.20573,0.3445
11.237,2018-08-15 09:00:00,3.1549,0.1856,31.2861,9.41507,0.3315
20.253,2018-08-15 10:00:00,7.445105232607251,0.1566,21.78719999,4.510772179471948,0.195
15.52999999,2018-08-15 11:00:00,3.1540317972420446,0.1972,42.07549999,4.8915047722593,0.17225
10.737,2018-08-15 12:00:00,0.28830754866349295,0.17284,37.65879999,4.2374947860309025,0.247
14.664,2018-08-15 13:00:00,3.21899999,0.174,46.14229999,5.101082068750249,0.169
16.986,2018-08-15 14:00:00,1.64189999,0.18792,44.68339999,4.94174999,0.1885
25.465,2018-08-15 15:00:00,1.1736,0.24708,57.6392,7.47459999,0.221
22.805,2018-08-15 16:00:00,4.323,0.25404,58.0713,8.07921999,0.27625
22.305,2018-08-15 17:00:00,1.7838,0.24012,57.3868,8.11327,0.2275
12.111,2018-08-15 18:00:00,0.2816,0.24824,62.0578,8.06592,0.25674999
14.73199999,2018-08-15 19:00:00,6.7544,0.25752,69.5203,8.27951999,0.221
17.596,2018-08-15 20:00:00,7.5079,0.1798,60.5358,8.12496999,0.33475
16.79799999,2018-08-15 21:00:00,6.7781,0.13804,37.49049999,7.87359999,0.2015
14.449,2018-08-15 22:00:00,2.7764,0.12644,25.09499999,8.1654,0.10725
14.852,2018-08-15 23:00:00,0.35,0.13456,14.63829999,9.78109,0.16575
13.3461,2018-08-16 00:00:00,0.35,0.11136,10.5294,11.08259999,0.403
0.31551,2018-08-16 01:00:00,0.3347,0.10672,13.948,9.93377,0.16575
8.53645,2018-08-16 02:00:00,2.32549999,0.09048,11.7817,8.58994,0.078
9.37468999,2018-08-16 03:00:00,1.55529999,0.09744,19.64389999,8.25238,0.1105
5.78812,2018-08-16 04:00:00,5.75009999,0.19024,54.9643,8.25159,0.13
15.938,2018-08-16 05:00:00,6.84339999,0.30624,76.13389999,8.36064999,0.25674999
17.396,2018-08-16 06:00:00,6.66249999,0.4698,87.81619999,8.42821,0.481
21.853,2018-08-16 07:00:00,4.63769999,0.4002,79.10519999,8.56386999,0.494
27.22599999,2018-08-16 08:00:00,3.44629999,0.32132,59.18399999,9.33207999,0.51675
18.10409999,2018-08-16 09:00:00,5.8571,0.20764,43.6529,9.49991999,0.28275
19.422,2018-08-16 10:00:00,4.4031,0.17864,50.5686,8.66255999,0.14625
11.6461,2018-08-16 11:00:00,2.0436,0.2262,55.09239999,8.55536,0.16575
1.66595,2018-08-16 12:00:00,0.35,0.1914,47.7751,8.87322999,0.19825
7.18289,2018-08-16 13:00:00,0.35,0.26448,56.17649999,9.11900999,0.182
9.83918,2018-08-16 14:00:00,0.4865,0.2204,60.4651,8.70724,0.156
21.001,2018-08-16 15:00:00,0.9713,0.25868,58.07699999,8.72532999,0.2145
18.15289999,2018-08-16 16:00:00,1.9651,0.24592,46.6987,8.72612999,0.21125
19.28089999,2018-08-16 17:00:00,3.29479999,0.2726,53.75589999,8.56733,0.19175
